template,nonholdout_n,nonholdout_sessions,top_action,top_count,purity,holdout_n,nonholdout_action_counts,example_prompt,holdout_non_au_matches,changed_rows,fixed,broken,wrong_to_wrong,macro_f1,delta_vs_base,passes_judge_gate,passes_safe_gate
Usage 섹션 밑에 --json 플래그 설명 한 줄 추가해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",Usage 섹션 밑에 --json 플래그 설명 한 줄 추가해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
UserUpdate에서 email이 이제 Optional이 됐네. 근데 라우트는 옛날 가정으로 짜여있나? src 라우트 main 부분 손봐줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",UserUpdate에서 email이 이제 Optional이 됐네. 근데 라우트는 옛날 가정으로 짜여있나? src 라우트 main 부분 손봐줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
_rotate_refresh가 db 세션을 직접 여네. 이거 동시성 문제 없는지 한번 검토 부탁,2,2,read_file,2,1.0,0,"{""read_file"": 2}",_rotate_refresh가 db 세션을 직접 여네. 이거 동시성 문제 없는지 한번 검토 부탁,0,0,0,0,0,0.7387722812652203,0.0,False,False
actually yeah. readiness probe hits /healthz but the app serves /health. fix the path,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",actually yeah. readiness probe hits /healthz but the app serves /health. fix the path,0,0,0,0,0,0.7387722812652203,0.0,False,False
"add --verbose, default false, flip logging to <IDENT> when it's set",2,2,edit_file,2,1.0,0,"{""edit_file"": 2}","add --verbose, default false, flip logging to DEBUG when it's set",0,0,0,0,0,0.7387722812652203,0.0,False,False
add a <IDENT> env entry to the test step please,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",add a DATABASE_URL env entry to the test step please,0,0,0,0,0,0.7387722812652203,0.0,False,False
"add a boolean loading prop, default false, render a skeleton when true",2,2,edit_file,2,1.0,0,"{""edit_file"": 2}","add a boolean loading prop, default false, render a skeleton when true",0,0,0,0,0,0.7387722812652203,0.0,False,False
add a short section under usage describing the new /health route,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",add a short section under usage describing the new /health route,0,0,0,0,0,0.7387722812652203,0.0,False,False
add an is_verified field + a verification token to the user model,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",add an is_verified field + a verification token to the user model,0,0,0,0,0,0.7387722812652203,0.0,False,False
add pagination support to the app list. honestly not sure if you mean per-model or globally — which one should I do?,2,2,plan_task,2,1.0,0,"{""plan_task"": 2}",add pagination support to the app list. honestly not sure if you mean per-model or globally — which one should I do?,0,0,0,0,0,0.7387722812652203,0.0,False,False
add the retries field to the struct + init it in new,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",add the retries field to the struct + init it in new,0,0,0,0,0,0.7387722812652203,0.0,False,False
again,2,2,run_tests,2,1.0,0,"{""run_tests"": 2}",again,0,0,0,0,0,0.7387722812652203,0.0,False,False
"ah db isn<<IDENT>>s a local thing not a code problem. forget the run. just make sure the db module still type-checks clean after I touched things, any time",2,2,run_bash,2,1.0,0,"{""run_bash"": 2}","ah db isn't up, that's a local thing not a code problem. forget the run. just make sure the db module still type-checks clean after I touched things, any time",0,0,0,0,0,0.7387722812652203,0.0,False,False
ah the property binding isn<<IDENT>>s the config class reading values right now?,2,2,read_file,2,1.0,0,"{""read_file"": 2}",ah the property binding isn't wired. how's the config class reading values right now?,0,0,0,0,0,0.7387722812652203,0.0,False,False
"all kwargs, good. run the auth tests since signup goes through there",2,2,run_tests,2,1.0,0,"{""run_tests"": 2}","all kwargs, good. run the auth tests since signup goes through there",0,0,0,0,0,0.7387722812652203,0.0,False,False
"alright fingers crossed, run the suite again",2,2,run_tests,2,1.0,0,"{""run_tests"": 2}","alright fingers crossed, run the suite again",0,0,0,0,0,0.7387722812652203,0.0,False,False
"alright, weave the request_id into both files in one go",2,2,edit_file,2,1.0,0,"{""edit_file"": 2}","alright, weave the request_id into both files in one go",0,0,0,0,0,0.7387722812652203,0.0,False,False
amp 관련 인자가 아예 <IDENT>.md에 정의돼 있긴 한가? <<IDENT>>나 <<IDENT>> 검색해봐,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",amp 관련 인자가 아예 README.md에 정의돼 있긴 한가? 'amp'나 'autocast' 검색해봐,0,0,0,0,0,0.7387722812652203,0.0,False,False
analytics 이벤트 트래킹 추가하려는데 어느 화면에 넣을지 애매하네. 전 화면 다 넣을까 핵심 동선만 넣을까?,2,2,ask_user,2,1.0,0,"{""ask_user"": 2}",analytics 이벤트 트래킹 추가하려는데 어느 화면에 넣을지 애매하네. 전 화면 다 넣을까 핵심 동선만 넣을까?,0,0,0,0,0,0.7387722812652203,0.0,False,False
"and the Dockerfile, want to see how it installs these",2,2,grep_search,2,1.0,0,"{""grep_search"": 2}","and the Dockerfile, want to see how it installs these",0,0,0,0,0,0.7387722812652203,0.0,False,False
android에서 실제로 잘 도는지 한번 돌려볼래,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",android에서 실제로 잘 도는지 한번 돌려볼래,0,0,0,0,0,0.7387722812652203,0.0,False,False
api 응답 포맷 바꿔달란 요청 들어옴. 직렬화 쪽부터 파악해야 되는데 serializer 어떤 게 있나 봐줘,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",api 응답 포맷 바꿔달란 요청 들어옴. 직렬화 쪽부터 파악해야 되는데 serializer 어떤 게 있나 봐줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
"api 폴더 아래 라우트들 어떻게 나뉘어 있는지도 궁금한데, 라우트 파일들 패턴으로 다 긁어줄래요?",2,2,grep_search,2,1.0,0,"{""grep_search"": 2}","api 폴더 아래 라우트들 어떻게 나뉘어 있는지도 궁금한데, 라우트 파일들 패턴으로 다 긁어줄래요?",0,0,0,0,0,0.7387722812652203,0.0,False,False
app 밑에 미들웨어 모듈 새로 만들어줘. CSP랑 X-Frame-Options 박는 거,2,2,write_file,2,1.0,0,"{""write_file"": 2}",app 밑에 미들웨어 모듈 새로 만들어줘. CSP랑 X-Frame-Options 박는 거,0,0,0,0,0,0.7387722812652203,0.0,False,False
app: 이랑 application: 둘 다 라벨로 쓰고 있네. 이거 app으로 통일하는 게 맞나? 컨벤션 잘 몰라서요,2,2,ask_user,2,1.0,0,"{""ask_user"": 2}",app: 이랑 application: 둘 다 라벨로 쓰고 있네. 이거 app으로 통일하는 게 맞나? 컨벤션 잘 몰라서요,0,0,0,0,0,0.7387722812652203,0.0,False,False
apply the manifests so prometheus can start scraping,2,2,lint_or_typecheck,2,1.0,0,"{""lint_or_typecheck"": 2}",apply the manifests so prometheus can start scraping,0,0,0,0,0,0.7387722812652203,0.0,False,False
audit rows need a table. is there a migrations or sql folder?,2,2,glob_pattern,2,1.0,0,"{""glob_pattern"": 2}",audit rows need a table. is there a migrations or sql folder?,0,0,0,0,0,0.7387722812652203,0.0,False,False
baseUrl이랑 paths 매핑이 안 맞네. 거기 바로잡아줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",baseUrl이랑 paths 매핑이 안 맞네. 거기 바로잡아줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
"before i commit to an approach, what's the current best practice for rate limiting in the next app router? look it up",2,2,plan_task,2,1.0,0,"{""plan_task"": 2}","before i commit to an approach, what's the current best practice for rate limiting in the next app router? look it up",0,0,0,0,0,0.7387722812652203,0.0,False,False
"before i trust these, do they even pass right now? the ci badge said failing so im suspicious. run the whole suite",2,2,run_bash,2,1.0,0,"{""run_bash"": 2}","before i trust these, do they even pass right now? the ci badge said failing so im suspicious. run the whole suite",0,0,0,0,0,0.7387722812652203,0.0,False,False
both hits are in the service. open it and lets see the @Value bindings,2,2,read_file,2,1.0,0,"{""read_file"": 2}",both hits are in the service. open it and lets see the @Value bindings,0,0,0,0,0,0.7387722812652203,0.0,False,False
build clean too?,2,2,lint_or_typecheck,2,1.0,0,"{""lint_or_typecheck"": 2}",build clean too?,0,0,0,0,0,0.7387722812652203,0.0,False,False
build it and see,2,2,run_tests,2,1.0,0,"{""run_tests"": 2}",build it and see,0,0,0,0,0,0.7387722812652203,0.0,False,False
build it and see if it even compiles,2,2,lint_or_typecheck,2,1.0,0,"{""lint_or_typecheck"": 2}",build it and see if it even compiles,0,0,0,0,0,0.7387722812652203,0.0,False,False
build it locally,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",build it locally,0,0,0,0,0,0.7387722812652203,0.0,False,False
build it to make sure <<IDENT>> is wired correctly asap,2,2,run_tests,2,1.0,0,"{""run_tests"": 2}",build it to make sure encoding/json is wired correctly asap,0,0,0,0,0,0.7387722812652203,0.0,False,False
"build it, <<IDENT>> refactors love to silently break in nuxt",2,2,run_tests,2,1.0,0,"{""run_tests"": 2}","build it, root.go refactors love to silently break in nuxt",0,0,0,0,0,0.7387722812652203,0.0,False,False
build 타겟이 ldflags 직접 박아놨네. 변수로 빼고 싶은데 일단 한 줄만 손보자,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",build 타겟이 ldflags 직접 박아놨네. 변수로 빼고 싶은데 일단 한 줄만 손보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
builder 스테이지 분리해서 휠만 카피하게 다시 써줘,2,2,write_file,2,1.0,0,"{""write_file"": 2}",builder 스테이지 분리해서 휠만 카피하게 다시 써줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
bump it to match rn. go ahead,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",bump it to match rn. go ahead,0,0,0,0,0,0.7387722812652203,0.0,False,False
"ci never runs the user tests, only auth. check the workflow",2,2,read_file,2,1.0,0,"{""read_file"": 2}","ci never runs the user tests, only auth. check the workflow",0,0,0,0,0,0.7387722812652203,0.0,False,False
ci says vet is unhappy somewhere in internal. run go vet and dump it,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",ci says vet is unhappy somewhere in internal. run go vet and dump it,0,0,0,0,0,0.7387722812652203,0.0,False,False
ci went red again and the log just says <IDENT> somewhere in the user repo wiring. where do we even define those repository beans? not sure which file,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",ci went red again and the log just says BeanCreationException somewhere in the user repo wiring. where do we even define those repository beans? not sure which file,0,0,0,0,0,0.7387722812652203,0.0,False,False
clicking the invoice link gives a <NUM> now?? was working yesterday lol,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",clicking the invoice link gives a 404 now?? was working yesterday lol,0,0,0,0,0,0.7387722812652203,0.0,False,False
client 픽스처가 users 테스트에도 똑같이 있을 거야. 두 파일에서 공통 픽스처 정리하는 거 같이 손봐줘,2,2,apply_patch,2,1.0,0,"{""apply_patch"": 2}",client 픽스처가 users 테스트에도 똑같이 있을 거야. 두 파일에서 공통 픽스처 정리하는 거 같이 손봐줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
cloudinary랑 s3 도메인 두 개 쓰네. config에 remotePatterns로 둘 다 등록해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",cloudinary랑 s3 도메인 두 개 쓰네. config에 remotePatterns로 둘 다 등록해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
cmd 패키지 vet도 한번 깨끗한지 봐줘,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",cmd 패키지 vet도 한번 깨끗한지 봐줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
cobra v1.8이면 <IDENT> 계열 다 있겠다. 그 헬퍼로 <<IDENT>> 분기 잡아서 completion 커맨드 골격 만들어줘 ㅠ,2,2,write_file,2,1.0,0,"{""write_file"": 2}",cobra v1.8이면 GenBashCompletion 계열 다 있겠다. 그 헬퍼로 bash/zsh/fish 분기 잡아서 completion 커맨드 골격 만들어줘 ㅠ,0,0,0,0,0,0.7387722812652203,0.0,False,False
compile everything,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",compile everything,0,0,0,0,0,0.7387722812652203,0.0,False,False
compute_ 접두어로 통일돼 있네. 그럼 <<IDENT>> 지금 어떻게 생겼는지 보고 거기 맞춰 넣자,2,2,read_file,2,1.0,0,"{""read_file"": 2}",compute_ 접두어로 통일돼 있네. 그럼 eval.py 지금 어떻게 생겼는지 보고 거기 맞춰 넣자,0,0,0,0,0,0.7387722812652203,0.0,False,False
compute_ece 라는 이름으로 expected calibration error 계산 함수 추가해줘. run_eval에서도 호출되게 간단히,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",compute_ece 라는 이름으로 expected calibration error 계산 함수 추가해줘. run_eval에서도 호출되게 간단히,0,0,0,0,0,0.7387722812652203,0.0,False,False
compute_metrics가 어떤 지표 뱉는지 그 함수 정의 위치 찾아,2,2,read_file,2,1.0,0,"{""read_file"": 2}",compute_metrics가 어떤 지표 뱉는지 그 함수 정의 위치 찾아,0,0,0,0,0,0.7387722812652203,0.0,False,False
config 로딩 부분 어디서 쓰나 봐줘,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",config 로딩 부분 어디서 쓰나 봐줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
config랑 app 양쪽에서 같은 prefix를 또 include 하니까 라우트가 겹치는 <<IDENT>> 일단 app쪽 urlpatterns가 정확히 뭘 노출하는지 봐야겠다 시간 될 때,2,2,read_file,2,1.0,0,"{""read_file"": 2}",config랑 app 양쪽에서 같은 prefix를 또 include 하니까 라우트가 겹치는 거였네src/parser/mod.rs 일단 app쪽 urlpatterns가 정확히 뭘 노출하는지 봐야겠다 시간 될 때,0,0,0,0,0,0.7387722812652203,0.0,False,False
"container spec에 memory request 256Mi, limit 512Mi 로 넣어줘",2,2,edit_file,2,1.0,0,"{""edit_file"": 2}","container spec에 memory request 256Mi, limit 512Mi 로 넣어줘",0,0,0,0,0,0.7387722812652203,0.0,False,False
create the new composable for it,2,2,write_file,2,1.0,0,"{""write_file"": 2}",create the new composable for it,0,0,0,0,0,0.7387722812652203,0.0,False,False
"createUser가 컨트롤러에서 검증, 매핑, 저장 다 떠안고 있어서 슬림하게 빼려고. 그 메서드 좀 보여줘",2,2,read_file,2,1.0,0,"{""read_file"": 2}","createUser가 컨트롤러에서 검증, 매핑, 저장 다 떠안고 있어서 슬림하게 빼려고. 그 메서드 좀 보여줘",0,0,0,0,0,0.7387722812652203,0.0,False,False
create_order 쪽이 의심돼. 그 함수 본문 어떻게 생겼나 찾아줘,2,2,read_file,2,1.0,0,"{""read_file"": 2}",create_order 쪽이 의심돼. 그 함수 본문 어떻게 생겼나 찾아줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
css it is. build to make sure nothing broke,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",css it is. build to make sure nothing broke,0,0,0,0,0,0.7387722812652203,0.0,False,False
css 쪽만 따로 좀 더 다듬자 변수 기본값 빠졌어,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",css 쪽만 따로 좀 더 다듬자 변수 기본값 빠졌어,0,0,0,0,0,0.7387722812652203,0.0,False,False
css 커스텀 프로퍼티로 색 변수 빼는 요즘 권장 방식 잠깐 검색해줄 수 있어?,2,2,plan_task,2,1.0,0,"{""plan_task"": 2}",css 커스텀 프로퍼티로 색 변수 빼는 요즘 권장 방식 잠깐 검색해줄 수 있어?,0,0,0,0,0,0.7387722812652203,0.0,False,False
"css 파일 전반적으로 반응형 미디어쿼리 추가하려는데, 모바일 기준 breakpoint 요즘 보통 몇으로 잡아?",2,2,web_search,2,1.0,0,"{""web_search"": 2}","css 파일 전반적으로 반응형 미디어쿼리 추가하려는데, 모바일 기준 breakpoint 요즘 보통 몇으로 잡아?",0,0,0,0,0,0.7387722812652203,0.0,False,False
dbt 돌아가나 한번 확인해보자,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",dbt 돌아가나 한번 확인해보자,0,0,0,0,0,0.7387722812652203,0.0,False,False
deploy 스크립트랑 rollback 스크립트가 같은 함수 중복으로 들고 있다는데 진짜냐,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",deploy 스크립트랑 rollback 스크립트가 같은 함수 중복으로 들고 있다는데 진짜냐,0,0,0,0,0,0.7387722812652203,0.0,False,False
deprecated 된 옛날 api 호출 정리하려는데 <<IDENT>> 들어간 데 어디 있어?,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",deprecated 된 옛날 api 호출 정리하려는데 'legacyRequest' 들어간 데 어디 있어?,0,0,0,0,0,0.7387722812652203,0.0,False,False
deps 보니까 버전이 좀 이상하긴 한데... 실제로 어디서 import 깨지는지 그 모듈명으로 검색해줄래,2,2,grep_search,2,1.0,0,"{""grep_search"": 2}",deps 보니까 버전이 좀 이상하긴 한데... 실제로 어디서 import 깨지는지 그 모듈명으로 검색해줄래,0,0,0,0,0,0.7387722812652203,0.0,False,False
dev 의존성이랑 런타임 의존성이 한 군데 다 섞여있네. dev용은 optional 그룹으로 빼서 정리해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",dev 의존성이랑 런타임 의존성이 한 군데 다 섞여있네. dev용은 optional 그룹으로 빼서 정리해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
did the dep bump land in <<IDENT>> correctly btw?,2,2,read_file,2,1.0,0,"{""read_file"": 2}",did the dep bump land in App.tsx correctly btw?,0,0,0,0,0,0.7387722812652203,0.0,False,False
djangorestframework 버전 핀을 좀 올려서 정리해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",djangorestframework 버전 핀을 좀 올려서 정리해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
djangorestframework 버전이 안 박혀있는데 이거 핀 고정해주고 정렬도 알파벳순으로 해줘,2,2,edit_file,2,1.0,0,"{""edit_file"": 2}",djangorestframework 버전이 안 박혀있는데 이거 핀 고정해주고 정렬도 알파벳순으로 해줘,0,0,0,0,0,0.7387722812652203,0.0,False,False
document the bump in the readme security section before i forget — rewrite the file with the note added whenever,2,2,write_file,2,1.0,0,"{""write_file"": 2}",document the bump in the readme security section before i forget — rewrite the file with the note added whenever,0,0,0,0,0,0.7387722812652203,0.0,False,False
does <<IDENT>> need anything to match that alias?,2,2,read_file,2,1.0,0,"{""read_file"": 2}",does next.config need anything to match that alias?,0,0,0,0,0,0.7387722812652203,0.0,False,False
does it even compile right now? do a prod build,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",does it even compile right now? do a prod build,0,0,0,0,0,0.7387722812652203,0.0,False,False
does the header test still pass with the new button?,2,2,run_bash,2,1.0,0,"{""run_bash"": 2}",does the header test still pass with the new button?,0,0,0,0,0,0.7387722812652203,0.0,False,False
double check nothing's broken type-wise across the app,2,2,run_tests,2,1.0,0,"{""run_tests"": 2}",double check nothing's broken type-wise across the app,0,0,0,0,0,0.7387722812652203,0.0,False,False
